N,P,K,temperature,humidity,ph,rainfall,label
95.0,105,65,24.504748569623445,68.70166918751198,7.951795571815529,8.05,millet
73.57,56,33,15.577955881281959,50.5398231695804,5.488105033740847,12.25,wheat
77.86,108,79,24.461670723540454,60.40212457322007,4.678386937393684,12.0,barley
92.14,136,131,36.574805098749614,86.2168837119967,8.186629567350197,2.77,sugarcane
64.29,109,26,25.744133172403053,15.239714049335689,4.117281662978131,1.3,millet
52.14,36,136,18.077940045101315,62.82498869028651,8.119921740622832,2.6,millet
27.86,106,6,26.084064312332277,85.73260762131457,7.841052586047473,4.27,banana
54.29,64,103,39.630130757630525,63.75931195653361,5.248240600368582,9.71,rice
53.57,9,114,38.949310188737094,31.852924157286555,4.148629814844882,11.6,rice
0.71,96,89,29.889139813690157,58.5440580390845,4.995061405434048,6.89,coffee
78.57,73,165,17.32763369491193,28.75366740655373,6.847511917323949,5.15,wheat
56.43,90,112,28.374958488612844,52.853995119607134,4.983000129872977,3.96,coffee
69.29,15,138,37.64118751190357,11.979973054957718,4.812384472677467,2.84,coffee
73.57,69,128,10.850547667534745,56.934067577914966,3.812496262150599,10.34,banana
97.86,58,147,32.09941137104235,26.962898348778932,5.354136405985095,6.09,coffee
53.57,117,146,14.247594404365072,30.604349799794235,5.383443155518123,7.41,wheat
47.14,6,107,29.732085837404508,38.38243017804931,8.026872272217595,3.54,millet
65.0,98,82,43.18508352115021,86.13027447543394,3.907443467489312,1.11,coffee
76.43,101,198,31.4478878679723,58.08564336995863,3.85139666451382,6.78,sugarcane
59.29,8,162,29.492086755518834,13.716614562939462,4.980887457403938,6.2,coffee
27.14,54,15,13.322067545071313,38.84648852746065,8.827405820372704,4.78,wheat
34.29,6,122,24.375486969300738,52.344114041480594,4.237439178584897,10.28,millet
0.0,104,101,35.10537550796131,20.099261365708074,3.564556790738415,11.72,rice
35.71,13,155,26.38048618619511,20.085052866201714,4.178363386991141,3.14,millet
72.86,33,197,11.22256025493009,44.57675962840064,4.793169710845357,7.49,wheat
39.29,68,21,20.22642310083993,74.00934145428616,7.80383128235992,11.99,millet
50.0,19,130,12.172329770375764,75.86996926026504,4.282591116443949,7.13,groundnut
33.57,15,86,21.35750162750917,38.12537922832273,6.147628973725989,2.2,wheat
90.71,35,68,27.64690125628886,87.54642401076678,5.372841530872097,11.89,barley
9.29,24,25,39.855104018484866,15.721829269307586,5.303584524039975,3.12,coffee
82.86,36,181,43.52223531123432,69.72243827820927,7.193141202505188,1.52,banana
88.57,91,133,28.85158049283742,78.60743398532134,6.069620678378733,1.86,maize
53.57,37,21,33.39167388426422,46.05347628039806,7.45022898335829,1.78,wheat
5.71,128,74,10.468047233929124,47.96305730592435,7.588188913750385,10.34,wheat
70.71,85,23,15.431418186210188,58.92807203784619,5.76211104446685,5.71,barley
65.71,10,91,27.078695563043187,15.096308337194344,6.1356873516823285,12.33,barley
25.0,117,57,24.947681914332946,61.27072627787686,4.074374142054807,6.03,rice
47.14,54,16,12.131110027456376,16.561793792731258,8.14606503762638,10.34,wheat
10.71,13,64,21.28913244723771,77.79773906541851,8.796200151754135,2.86,millet
18.57,89,175,27.296161268417155,33.07236219760977,7.232762479250315,6.53,tea
93.57,106,20,32.79495058511139,33.735041699010054,7.849657565111133,10.59,millet
35.0,10,23,30.253135754811172,18.417770344388273,5.44556567457386,4.93,coffee
79.29,105,109,11.05941357324177,87.72735238987077,8.103095062734937,1.19,sugarcane
67.14,73,38,27.747628507942647,31.340797303023635,4.815808456363236,2.94,soybean
80.71,141,97,39.47830588163302,37.652563106519466,5.825176925485369,3.11,groundnut
44.29,102,115,42.6193301703071,51.46556904317084,6.529832129145753,9.24,banana
82.14,46,174,33.657292962762085,79.16025370393007,5.528293540765386,7.62,cotton
21.43,13,178,43.309451381050245,74.15830995943865,6.520655608819202,4.88,banana
35.71,14,201,30.944405816766007,63.25665753439415,4.523608784261494,7.33,coffee
73.57,26,198,39.86696081335518,48.67583889130685,6.388787022757468,12.34,rice
47.14,96,151,19.303130318666092,15.549198320501043,8.075130192977952,1.08,wheat
67.14,42,181,16.968445103122136,36.02179806719646,5.852464609576955,1.89,wheat
52.14,26,75,37.99122504606042,16.316293272913633,4.57905224002973,5.33,coffee
10.0,59,168,41.87456900293165,13.563928221990986,5.247464513516897,4.27,coffee
52.86,19,36,23.33324078889251,60.737661582066195,4.1565486546915515,3.05,pulses
52.86,137,29,34.040855692985915,29.63148725831556,7.204618024258293,12.26,soybean
82.86,26,66,15.29993117783727,40.639378858615544,7.661201069451452,11.69,wheat
15.0,142,23,43.62057456936335,41.85283578085655,7.1082919382789225,8.25,rice
95.71,55,87,26.266041115074106,49.33218194042741,3.936532441609927,7.29,tea
88.57,56,15,29.316946486395135,86.38710503596333,5.262323188815316,9.91,coffee
87.14,32,109,42.02759087292847,19.296249291552733,7.386589386629431,1.39,maize
79.29,67,112,15.638643975819207,81.11030237331975,4.443520422748047,7.28,sugarcane
50.0,40,69,21.131272455145883,29.260912516369952,7.360920774816142,5.85,wheat
60.0,11,126,27.64732952410496,49.07473775065806,7.780309088839245,5.46,millet
88.57,57,54,29.06293831154055,35.40526342249012,4.793294117948872,5.83,coffee
25.0,141,178,12.305072022351201,63.90104308290201,7.816825777083145,9.89,millet
18.57,138,14,43.16295823847018,37.58195266412825,4.9702632080642974,7.11,coffee
52.86,49,201,25.31529973152471,29.003278618756934,7.882747591300334,9.25,millet
54.29,9,47,12.953376359144059,35.14772967390136,5.050160820416075,1.83,wheat
56.43,34,173,29.970126901531557,41.809841661062336,7.627405456428135,11.25,millet
62.14,59,137,41.84334524921399,25.616760786233137,4.864528142501854,9.6,rice
87.14,113,51,10.184614040139653,46.96527055896482,3.9004192637824535,3.43,wheat
13.57,125,204,42.46423431472795,44.36034862170977,8.831089775315922,4.25,millet
92.86,138,38,16.981786459592122,47.98489024138394,8.638474075169992,6.36,wheat
35.71,95,172,33.14008344599971,60.80515729016863,3.8971016935580036,7.75,coffee
52.86,64,140,10.903282641781413,34.75542743935186,5.234395965585156,10.03,wheat
52.86,135,7,23.276506117934865,23.47295833667582,7.529861160457651,5.02,wheat
27.86,46,156,17.984509055586237,57.58958000211586,6.39097313100618,4.19,millet
32.86,82,104,38.65671145440791,51.501780045122274,8.049044316672106,3.62,millet
5.71,38,148,19.75420218012202,20.86167368853814,8.348295142589706,4.1,wheat
25.71,93,126,12.12239193739743,28.81411812334731,7.106859295620211,8.0,wheat
62.86,125,146,20.21527731727524,40.4747918413236,3.813055030529603,0.88,wheat
19.29,87,15,26.78156545061629,44.72018697194878,4.182230113167714,2.43,groundnut
13.57,119,20,14.873722728119038,20.490601302584153,4.595446259999981,1.29,wheat
22.14,49,104,13.169000162446768,72.8919393771045,7.416643531468091,9.27,maize
50.0,34,159,18.09028821748803,46.857032446616145,7.360225482350497,12.42,wheat
47.86,45,167,41.09794053478967,46.01948190989053,5.1925761461774655,3.98,coffee
76.43,124,39,14.93997778907484,50.82488840680809,6.438116816139971,6.42,soybean
96.43,28,82,17.495650244662766,63.89091939177426,7.361683691922812,3.01,wheat
86.43,126,56,13.755487374643492,72.8575449882647,6.7751839519546575,12.26,sugarcane
69.29,81,71,19.579391215421893,88.78241587496109,7.203662439874215,11.4,tea
17.14,134,16,40.009362308319794,36.09285443068736,6.363792639253224,4.53,rice
10.0,67,201,10.76019150828078,80.22229443409958,7.558927358488422,2.01,millet
76.43,38,144,34.1232004272194,17.31824662545562,6.286874007249006,8.9,rice
98.57,34,111,41.03344633628217,68.26293793847654,6.813645679960059,2.27,banana
70.0,91,194,40.662790251588255,41.51912847275838,5.603996082743803,4.11,coffee
53.57,64,128,34.08966157722382,31.616373857885023,6.658856101890968,5.17,maize
57.86,138,127,10.677226021771155,55.69236552120592,4.024968047319499,9.35,groundnut
54.29,106,143,12.49912236692877,63.6295490025499,4.909682922528576,7.93,rice
2.14,89,66,32.786842540706836,38.243476866525015,8.045537918637713,11.78,millet
31.43,140,164,39.59012025468594,27.588718699132837,6.248296270519447,2.36,banana
18.57,105,128,10.998128600061921,48.625079741691096,6.851755882428912,2.98,wheat
99.29,38,6,12.845279511897841,23.83785191308151,7.010467827923039,7.87,wheat
17.14,6,89,27.12203714581698,49.705920079490014,4.0669846486112515,6.5,pulses
31.43,44,66,18.579363427306575,58.61659258005265,8.38407120059572,2.73,millet
1.43,140,168,33.30510451974649,38.04511953879534,8.0301946648525,7.61,millet
55.0,87,70,24.505786409746413,74.24164787949232,3.7346633560285847,8.13,banana
83.57,98,51,31.224245403876385,15.232253011210926,7.438516933241103,9.62,wheat
97.14,27,46,11.090354803218641,40.60599259447241,7.123823862574472,4.53,wheat
77.14,116,86,33.86971441273233,75.69588954923611,5.026833929440845,10.02,rice
14.29,119,60,43.62898899433773,68.20400273783042,7.385956538423919,4.65,banana
88.57,42,142,14.186261741251496,63.37312012768287,4.330539709569509,7.84,tea
82.86,102,16,17.829061895257382,84.26895843220373,4.240661729394157,3.93,soybean
27.14,73,86,36.50334168744799,40.34422386002933,6.908502832971166,5.83,maize
29.29,102,132,41.00877538151724,19.14874700276161,7.877269317648363,5.68,millet
20.0,32,102,20.147678930123845,68.49034053126266,8.679530280874332,6.44,millet
46.43,6,109,15.268271654025563,40.616162034028335,6.007892935529153,8.26,wheat
69.29,74,29,19.03903598371112,57.907568476867795,5.217982005208347,8.65,pulses
35.0,113,21,40.76764643912349,23.82112031434522,8.303645385964673,7.14,millet
65.71,42,91,42.24271141181333,39.07026814351244,3.5431819790878785,10.4,rice
24.29,98,176,20.48844174632056,33.75266442523029,6.292929810809235,9.32,wheat
54.29,105,191,44.37199217665102,66.84680766124862,4.473197705432588,6.33,coffee
67.14,34,140,40.423707765184275,11.495967625057029,7.764534059541232,9.9,millet
37.14,131,146,11.134790985561075,63.594001544560214,5.438011922253991,3.99,coffee
57.14,24,22,26.30638853147659,35.521022970812915,5.283763105834344,9.88,tea
62.14,72,64,37.05234832394729,59.16154658316766,4.27698737072996,4.51,coffee
82.14,60,161,29.039027979296502,27.31264785810651,3.931397906094239,2.31,coffee
50.0,70,54,23.45001822835045,70.77376610653242,5.062362027688664,6.28,cotton
75.0,134,16,20.807532745276493,67.10523054538274,6.148521215116336,4.42,wheat
4.29,16,190,42.669360854152956,70.39075167457008,7.619474598108286,11.33,banana
65.71,16,79,34.92870864499393,45.5754390975449,4.158826857289064,0.99,coffee
63.57,110,86,20.493260524268617,46.705616449077866,7.461335320778537,11.16,wheat
39.29,51,126,23.49762015130367,81.06911627180197,4.653442570635282,12.27,sugarcane
87.86,49,56,10.697509906943324,32.79430366892772,4.782324736690732,8.21,wheat
85.71,129,168,32.535434117227766,20.805635203193056,5.490491098665376,2.81,sugarcane
97.14,5,117,35.596744645828714,17.34032909104199,5.459371184092597,6.5,coffee
76.43,16,84,29.09541879063217,10.188465902317683,6.339621242289199,2.2,groundnut
4.29,49,195,22.518345862206814,76.49751430405466,8.831750054124678,2.5,millet
75.71,77,142,39.260208846233894,68.519419905093,3.5080983444455787,11.41,rice
31.43,79,118,38.7545343564115,73.06689957057087,8.415493769937527,5.59,banana
70.71,88,129,44.723892315040494,12.848139086822101,4.537904796667216,11.35,rice
95.71,41,121,42.123590306265825,87.51324449412449,5.204146678453192,7.01,coffee
56.43,80,88,10.454724522966057,48.27085563688867,5.318914670536912,11.4,wheat
22.14,136,179,43.41767217484366,18.274663766636436,7.303785035014531,8.18,tea
30.71,67,92,21.933604757162264,34.609884202293,6.728540230337742,9.64,wheat
76.43,80,102,40.13585448733512,67.0808677514439,7.716752568815453,8.3,banana
6.43,106,147,29.480101422952604,19.996426553798123,5.093249745424702,10.73,coffee
15.0,50,8,42.41507831933136,45.79290877461329,5.030054998289316,2.58,coffee
33.57,28,117,40.59933549263598,23.56489784319031,8.89821659562558,7.87,millet
3.57,68,60,16.65068749211918,82.42056586313608,6.341349432035831,2.24,tea
15.71,87,183,40.02320262448528,74.27605368725847,6.23686989056795,2.63,sugarcane
21.43,53,44,18.693766677002046,70.52453916380784,7.994385330165831,12.5,millet
62.86,63,31,33.74195454892555,34.247594851742356,5.27102316321215,11.61,rice
21.43,113,67,20.054857115751343,59.880791262245864,5.684986326370266,1.25,pulses
0.0,8,23,13.075403049546805,61.29399347147753,7.1118422574796085,2.9,barley
55.0,29,184,42.320867295267405,36.55004958537886,7.328948321756688,10.82,coffee
97.86,50,138,35.2656951963271,83.8795194879464,5.639733203370679,11.62,rice
67.14,95,157,12.76204963353313,14.002680269254375,3.5419305669298726,10.21,wheat
85.71,125,143,23.44581722431094,36.83784014895933,5.72886891529175,10.46,wheat
42.14,22,179,27.779800225549216,45.157578262129476,7.738668454642904,10.44,millet
70.71,21,50,38.04484509824463,56.052198529188814,3.9005832815935375,10.51,rice
75.0,55,29,13.20405050599273,41.82922168412976,5.9363252646503915,5.73,wheat
59.29,125,73,40.73645289031597,65.52756165771183,5.586977842246075,7.83,groundnut
81.43,47,96,13.555816565125562,78.13681421193009,6.318135588101309,11.2,wheat
9.29,73,191,12.788158671014536,67.79645284437544,7.7468807351986415,6.93,millet
0.71,75,109,17.660007920617744,83.96449455881705,3.575249124672971,2.27,barley
11.43,77,154,36.52887111364822,35.76794851306467,6.638224631259922,5.16,wheat
67.14,20,110,13.139698984077812,29.67018774586596,8.178043471863372,6.09,wheat
85.0,136,200,20.584304110163202,60.66892204552218,3.7196568433709762,12.02,sugarcane
75.0,63,53,37.30428001466779,50.33215842664879,4.650890504336774,7.31,coffee
15.71,19,121,20.99837823860674,67.9367886531882,4.382164778974759,7.9,barley
55.71,54,192,33.30974074728341,89.48966910231536,8.86113032576282,3.29,banana
89.29,133,12,21.942646121818786,75.93415377538699,7.316950431518757,10.56,barley
41.43,32,178,36.63988573468004,73.19629255978946,6.432275362336314,7.48,wheat
94.29,8,128,11.712353912198475,36.58983726470908,7.346679020804672,4.64,wheat
22.86,108,38,24.380337215702827,25.274678837433406,5.694218435404869,1.1,wheat
60.0,47,121,19.65161576985929,56.90712544977319,7.925611215182629,10.48,millet
92.86,137,67,44.20306513631432,72.64163659090096,4.5905806969528165,7.77,coffee
57.14,13,58,37.520312495041445,79.23189191617178,3.6365497605419908,3.51,coffee
90.0,71,36,35.895661308153315,89.6728982687133,6.853073298837835,7.11,banana
55.0,32,79,35.14004756820453,88.72177783157068,7.574785226997562,1.19,banana
62.14,116,122,10.579291129565291,58.06241388385739,3.833125322861562,1.53,sugarcane
68.57,127,43,38.78786452045467,26.477104757604568,5.378054891693896,2.77,coffee
13.57,120,49,40.79236497026936,11.528806296372371,4.379125573272214,2.67,coffee
21.43,11,185,42.76062012202141,22.12876095969145,5.70181754725703,8.44,rice
81.43,46,142,36.358742718813446,83.92709498284334,5.518138218652787,4.6,wheat
72.14,82,54,30.39761472455183,20.08947375741208,7.988405239756354,6.79,millet
33.57,123,99,38.83941976132162,21.28447256170025,6.457739370022319,11.75,rice
46.43,76,203,40.45594731705599,19.731782850338195,6.323896919159539,2.69,maize
21.43,20,33,24.660413192222045,29.045267204684446,4.590779337049337,9.15,wheat
23.57,44,74,31.89264963916813,76.02040957997848,6.722865949328187,1.3,banana
77.14,139,174,34.36001819311758,52.15976313295325,4.0579042456076735,2.47,sugarcane
33.57,33,7,23.854698393459152,85.49670848815225,8.86466465052937,10.58,millet
81.43,84,134,27.270636477734886,30.890369405493658,3.9081091249585493,10.04,tea
19.29,35,23,29.795976141788675,79.98476496834596,7.741877746176618,5.32,banana
20.0,16,43,39.28231670593205,44.70005598890707,4.276146413290187,12.43,rice
23.57,55,135,37.22131043500782,47.91193951578644,4.881211384602301,6.86,coffee
31.43,110,80,44.46992763076679,21.75657130129582,7.464051648653927,5.37,millet
47.14,46,55,37.10412835475333,47.790666477388086,5.03088274658842,5.68,coffee
35.71,85,112,29.308358846520065,81.30380994652442,7.705290111820796,2.79,banana
2.86,138,155,40.0526802960495,24.81030676488997,3.867943302501287,11.27,rice
62.86,49,111,39.372151671771626,12.648864422305799,4.743765649540064,5.36,coffee
29.29,72,20,11.074692582128318,35.809015527292175,7.037203802722441,7.05,wheat
82.86,21,171,38.62174691528026,47.66527950276569,4.799940946797761,7.78,coffee
12.86,70,114,25.230086593241907,69.82018336323682,6.885763628073438,4.33,banana
63.57,117,105,35.331625685756926,45.46928492912301,7.785442403597047,9.64,millet
16.43,51,69,35.22986929609665,21.130132344361243,7.2878279674120545,7.17,sugarcane
87.14,45,180,33.86063142444978,14.125939523651247,7.179501474373561,10.78,millet
74.29,132,20,27.754288033549088,41.77533664916893,8.635700315393398,7.65,millet
77.14,38,196,34.17784235982215,67.85868395858286,6.690799809684167,2.78,banana
95.0,13,147,17.65074603293613,80.81436789649233,4.489592280084038,3.19,coffee
77.14,56,107,42.15028596920185,88.68149631688019,4.274846878872709,5.48,coffee
85.71,10,33,36.61432314480623,76.79068785461465,5.683441880204354,7.14,millet
91.43,36,202,28.722419638290823,10.558367073112809,4.413213326622318,8.44,coffee
17.14,107,143,28.625379266224506,54.565901822653984,6.553616594959805,10.57,tea
26.43,44,122,31.83040963324836,72.06399919296008,3.741071385390566,2.73,coffee
96.43,131,46,19.14993506629461,76.5264033627781,6.624528186462079,9.73,sugarcane
52.86,11,53,44.96824944780996,46.9881345429897,7.046253695818705,1.18,maize
75.0,136,173,18.670625465571487,33.06159186436516,7.886447943232264,8.78,wheat
